Question,Answer
How can the Robot dock without localization?,"To dock the Robot without localization, you can follow these steps:
1. From the Robot status panel, select Localization and Mapping window opens.
2. Make sure the Localization option is not selected.
3. Using the Operational Modes tool, dock the Robot."
What is the purpose of global replanning recovery behavior in the Robot?,The global replanning recovery behavior in the Robot allows it to avoid obstacles by replanning an alternative path along the waypoints to avoid obstacles detected by the Robot.
How can an operator enable the global replanning recovery behavior in the Robot?,"To enable the global replanning recovery behavior, the operator can follow these steps:
1. In the operator GUI, from the Control Lease panel, select MANUAL.
2. From the Robot status panel, select Surrounding to open the Navigation window.
3. From the Recovery Behaviors section, select the Global Replanning check box."
What is the purpose of the interaction marker in the operator graphical user interface (GUI)?,The interaction marker in the operator GUI is used to plan a path from the Robot position to the marker and visualize it on the GUI.
How can an operator plan a path using the interaction marker in the GUI?,"To plan a path using the interaction marker in the GUI, the operator can follow these steps:
1. Drag the interaction marker to a desired location.
2. Right-click on the interaction marker and choose between plan path options like Straight Line or Along Waypoints."
When does the Robot operate in Blind mode concerning collision avoidance?,"The Robot operates in Blind mode during stairs climbing (stair_climbing_lidar_up, stair_climbing_lidar_down), docking, and crawl motion states where it won't detect obstacles with its sensors."
How can an operator change the collision avoidance behavior of the Robot using the GUI?,An operator can change the collision avoidance behavior of the Robot using the GUI by adjusting the collision avoidance switch in the operator GUI or the ANYbotics Workforce app.
What advice is given regarding the behavior of the Robot when an obstacle is encountered?,The behavior of the Robot when an obstacle is encountered can be configured to ensure proper collision avoidance and safety.
How does changing the collision avoidance behavior in the ANYbotics Workforce app affect the GUI setting?,"Each time you change the collision avoidance behavior using the ANYbotics Workforce app, it will override the previous setting and reflect the change in the operator GUI collision avoidance switch."
What motion states of the Robot require keeping all people and objects out of its path?,"To ensure safety, all people and objects need to be kept out of the path of the Robot when it is in the stair_climbing_lidar_up, stair_climbing_lidar_down, or crawl motion states."
How can you change the collision avoidance behavior using the GUI?,"To change the collision avoidance behavior using the GUI, follow these steps: 1. From the Control Lease panel, select MANUAL. 2. From the drop-down menu of the switch, select a collision avoidance behavior."
"What does the ""Blind"" collision avoidance behavior entail for the Robot?","The Robot does not respond to an obstacle or cliff when the ""Blind"" collision avoidance behavior is selected."
"In what scenario does the Robot stop and wait for corrective actions with the ""Stop-and-go"" collision avoidance behavior?","The Robot stops when it encounters an obstacle or cliff and waits for corrective actions in the ""Stop-and-go"" collision avoidance behavior."
"How does the Robot navigate in straight narrow passages with the ""Stop-and-go"" mode?","In ""Stop-and-go"" mode, the Robot may collide with walls but will stop in front of obstacles present inside the narrow passage, including Operators."
"What is the recommended minimum width for a narrow passage when using the ""Stop-and-go"" mode?","The recommended minimum width of a narrow passage is 70 cm when using the ""Stop-and-go"" mode."
What are the risks of navigating the Robot in passages less than 70 cm wide?,The risks include the Robot getting stuck when trying to get inside and the Robot colliding with walls more frequently.
How are waypoints set up for navigating narrow passages?,"Position one waypoint at each end of the narrow passage, at least 100 cm away from the entrance, aligning them parallel to the walls."
What steps are involved in configuring edges inside narrow passages?,"The steps include selecting the edge, setting motion state as ""perceptive_walk,"" path follower as ""strict_path_follower,"" and path follower mode as ""stop_and_go."""
What is the purpose of enabling Robot location algorithms in the simulation?,"Enabling Robot location algorithms in the simulation allows for realistic scenario training of Operators by incorporating location, mapping, and state estimation algorithms."
"How can you enable the location, mapping, and state estimation algorithms in the simulation?","To enable these algorithms in the simulation, start the ANYmal software launcher application, select Simulation, choose the desired Robot configuration from the dropdown, and enable the algorithms."
"How can the feature toggles be set to ""real"" for ""Slam"" and ""State estimation"" in the simulation?","To set the feature toggles to ""real"" for ""Slam"" and ""State estimation"" in the simulation, follow these steps:
1. Select ""Feature Toggles"" and open the ""Set Feature Toggles"" window.
2. Set the ""Slam"" and ""State estimation"" feature toggles to ""real"".
3. Save the settings by selecting ""OK""."
What is the process to use the ANYmal API in the simulation?,"To use the ANYmal API in the simulation, perform the following steps:
1. Start the ANYmal software launcher application on your computer.
2. Select ""Simulation"" and find all installed Robot configurations.
3. Choose the desired configuration from the Robot dropdown.
4. Select ""Feature Toggles"" and set the ""Data synchronization"" feature toggle to ""local-testing"".
5. Save the setting and close the window.
6. Start the simulation to control the Robot."
How can the Robot be configured to appear in a different location at the start of the simulation?,"To set up the Robot to appear in a different location when the simulation starts, do the following:
1. Select ""Tools/Robot Respawner"" in the 3D visualization.
2. Create a .yaml configuration file specifying the new location details.
3. Specify the configuration file in the command line interface when starting the simulation."
What are the steps to run the SDK and connect to http://localhost:11314 with specified credentials in the simulation?,"To run the SDK and connect to http://localhost:11314 with credentials in the simulation, execute the following command:
$rosrun anymal_sdk_python_example mission_example -s http://localhost:11314 --credentials-dir /none$"
"How can the sensors of the Robot be utilized in the simulation, specifically the visual cameras?","In the simulation, the visual cameras of the Robot can be used to see the feed specified in the model files. For more detailed information, refer to ""6.4.3 File content"" on page 124."
What temperature range do the thermal cameras in the simulation detect?,The thermal cameras in the simulation detect temperatures ranging from 25°C to 550°C.
How are the emissive RGB material values of an object perceived by the thermal camera in the simulation?,"The emissive RGB material values of an object seen by the thermal camera are interpreted such that a red value of 1.0 corresponds to 550°C, and a red value of 0.0 corresponds to 25°C, with linear interpolation in between."
How can the detectable temperature be set to 70°C in the simulation?,"To set the detectable temperature to 70°C in the simulation, adjust the emissive RGB material values of the object accordingly."
How can customers attach a payload to the Robot according to the given instructions?,By using the mechanical interface and external sensors with the connector ports.
What should customers ensure when attaching a customer payload to the Robot for safety purposes?,"Customers should ensure the payload does not make the Robot unsafe, obstruct access to the emergency stop, or cover heat sinks/fans."
How can a customer attach a payload to the Robot's mechanical interface without affecting its operation?,By ensuring that the payload does not touch the Robot legs or the inspection payload during operation.
Why is it important for customers to protect all cables on the customer payload when attaching it to the Robot?,To prevent cables from catching moving parts and causing potential hazards.
What are the torque specifications for M4 screws used in attaching customer payloads to the mechanical interface?,The torque specifications are 1.1 Nm for M4 screws with a depth of 4.4 mm and 2.3 Nm for M4 screws with a depth of 8.0 mm.
How can customers ensure the stability of the Robot after attaching a customer payload?,By making sure the payload does not make the Robot unstable or likely to fall.
What service can be called to change the output measurement of the gas sensors in the Robot?,"The ROS service can be called by using the command: $rosservice call /yoctopuce/sensor/set_state ""\{sensor\_id: 0, is\_enabled: true, value: 0.0, unit: ''\}$."
How can customers configure the audio file output of the microphone in the Robot?,By setting the ROS parameter $/audio/capture_audio/source$ to the full path of the desired audio file.
What objects can the depth sensors in the Robot detect?,The depth sensors can only see objects specified with the $<collision>$ tag.
What action should customers take before attaching a customer payload to the Robot for consultation?,Customers should contact the customer service at info@anybotics.com or visit https://support.anybotics.com/request/ for a discussion on requirements.
How many connector ports can be used to attach external sensors to the Robot?,"External sensors can be attached to the Robot using four connector ports: USB type-C port, Ethernet port, RS-485 port, and RS-232 port."
What type of connector port is the USB port on the Robot for attaching external sensors?,The USB port on the Robot for attaching external sensors is a USB type-C port.
Where can more information about the Ethernet port on the Robot for attaching external sensors be found?,"More information about the Ethernet port on the Robot for attaching external sensors can be found in section ""12.16.1 Ethernet port"" on page 299 of the Operator's Manual."
Which port can be used to attach external sensors if one prefers RS-485 communication protocol on the Robot?,"For RS-485 communication protocol, external sensors can be attached to the Robot using the RS-485 port."
"In the context of attaching external sensors to the Robot, how is the RS-232 port utilized?",The RS-232 port can be used to attach external sensors to the Robot according to the Operator's Manual.
Can external sensors be attached to the Robot without utilizing any of the specified connector ports?,"No, external sensors need to be attached to the Robot using one of the four specified connector ports - USB type-C, Ethernet, RS-485, or RS-232."
What is the significance of having multiple connector ports on the Robot for attaching external sensors?,The multiple connector ports provide flexibility and options for connecting different types of external sensors to the Robot based on the communication protocol required.
Are there any limitations to the types of external sensors that can be attached to the Robot via the connector ports?,"As long as the external sensors are compatible with the specified connector ports (USB type-C, Ethernet, RS-485, RS-232), there are no limitations to the types of sensors that can be attached."
How does the mechanical interface of the Robot change when external sensors are attached to the connector ports?,The mechanical interface of the Robot may change depending on the size and shape of the external sensors attached to the connector ports.
Is there a specific order recommended for attaching external sensors to the Robot's connector ports?,There is no specific order recommended for attaching external sensors to the Robot's connector ports; users can choose any available port based on their requirements.
